,tweet,pro/anti 
282,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
283,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
284,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
285,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
286,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
287,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
288,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
289,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
290,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
291,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
292,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
293,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
294,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
295,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
296,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
297,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
298,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
299,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
300,\u9999\u6e2f\u8b66\u5bdf\u306f\u3001\u30c6\u30ed\u30ea\u30b9\u30c8\u3067\u3059\u3002\n#hkpolicebrutality https://t.co/Q3Z7Og3CBK ,0
301,RT @Kisaragimukuro: \u5409\u91ce\u5bb6\u4e0d\u8cb7\n\u5409\u91ce\u5bb6\u306f\u30c7\u30e2\u521d\u671f\u8b66\u5bdf\u306e\u8a00\u884c\u3092\u5143\u306b\u3057\u305fSNS\u5ba3\u4f1d\u309 ,0
302,RT @chowtingagnes: \u3055\u3063\u304d\u3001\u8b66\u5bdf\u5c40\u9577\u306f\u8a18\u8005\u4f1a\u898b\u3092\u958b\u304d\u307e\u3057\u305f\u3002\n\n10\u67081\u65e5\u306f\u5b9f\u5f3e6\u7 ,0
303,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
304,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
305,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
306,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
307,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
308,RT @fish87129811: #\u9999\u6e2f\u30c7\u30e2\n\u5409\u91ce\u5bb6\u3084\u5143\u6c17\u5bff\u53f8\u304c\u8972\u308f\u308c\u308b\u306e\u304c\u5831\u9053\u3055\u308c\u3001\u300c\u53cd\u6 ,0
309,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
310,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
311,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
312,"RT @scirsyhp: \u7121\u932f,\u9999\u6e2f\u4eba\u771f\u4fc2\u597d\u9418\u610f\u8fd4\u5de5,\u4f46\u90fd\u597d\u9418\u610f\u904a\u884c\u3002\u7d42\u65bc\u660e\u767d\uff1awhy not both?  ",0
313,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
314,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
315,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
316,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
317,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
318,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
319,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
320,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
321,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
322,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
323,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
324,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
325,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
326,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
327,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
328,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
329,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
330,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
331,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
332,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
333,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
334,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
335,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
336,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
337,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
338,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
339,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
340,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
341,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
342,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
343,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
344,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
345,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
346,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
347,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
348,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
349,RT @yuko_mano: #\u9999\u6e2f\u30c7\u30e2 #\u9999\u6e2f\u30c7\u30e2\u65e5\u7a0b #\u9999\u6e2f \n\nSchedule of Hong Kong\n#HongKongProtests #FreeHongKong #DemocracyForHK \n#FiveDeman ,0
350,RT @hidekin23: \u885d\u6483\u306e\u732b\u5eadT\u30b7\u30e3\u30c4\u3002\n\u9999\u6e2f\u30c7\u30e2\u306e\u30aa\u30fc\u30ac\u30ca\u30a4\u30b6\u30fc\u306e\u30a2\u30e9\u30f3\u3055\u3093 ,0
351,RT @melyiuon: \u7121\u529b\u611f\u3070\u3063\u304b\u308a\u3067\u3059\u3001\u30a4\u30ae\u30ea\u30b9\u306b\u3044\u308b\u79c1\u305f\u3061\u3053\u308c\u304f\u3089\u3044\u3057\u304b\u51 ,0
352,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
353,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
354,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
355,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
356,\u9999\u6e2f\u4eba\u52a0\u6cb9\uff01 https://t.co/vxbEMdlrWm ,0
357,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
358,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
359,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
360,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
361,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
362,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
363,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
364,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
365,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
366,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
367,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
368,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
369,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
370,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
371,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
372,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
373,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
374,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
375,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
376,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
377,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
378,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
379,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
380,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
381,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
382,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
383,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
384,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
385,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
386,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
387,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
388,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
389,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
390,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
391,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
392,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
