,tweet,label
854,"@hardine_k @tedcruz @realDonaldTrump @thetalentscout @Sporlitiks @DailyCaller I^m Hong Kongese, please help us to g\u2026 https://t.co/Du2xcvvwqs ",1
855,"@tedcruz I^m Hong Kongese, please help us to get ride of #HKRiots, they are literally terrorists, making the life in HK a nightmare. ",1
856,@sekiro17446872 @bbcchinese Do you support the terrorist #HKriots? What^s the difference then? ,1
857,@SirKelvinTan The western media suddenly realised hkriots becoming a overwhelming education in China make people standing firm with gov. ,1
858,@goldencaskcap Well said!  #HKprotests are #Hkriots but western bias media made it a freedom story.  @nytimes @bopinion @washingtonpost ,1
859,@SCMPNews They claim they want freedom.  But they can\u2019t tolerate anyone and any business that don\u2019t agree with them\u2026 https://t.co/5CuWVlfypu ,1
860,"@readfearn #ER like yellow vest, high viz, and masked twerps in #HKriots\n\nit is true, VERY hard to know exactly who\u2026 https://t.co/l3x4DQcjqw ",1
861,#Rioters #vandalize a convenience store in #HongKongProtests Hong Kong. #HKRiots https://t.co/tmmuEjBpHN ,1
862,@Capezzone @atlanticomag @1972book Rioters vandalize a convenience store in Hong Kong. #HKRiots\n\nhttps://t.co/hcudcgXrkK ,1
863,@tictoc @iingwen #oneChina ,1
864,@sing_osu @nathan4785223 additional thoughts: it^s really funny to see chinese bots think onechina is good and the\u2026 https://t.co/Eq4JT6wu0U ,1
865,RT @PDChina: China highly appreciates the decision of the Solomon Islands\u2019 government to recognize the #OneChina principle and break its so\u2026 ,1
866,\u9673\u9375\u92d2sammul\U0001f970Thank you so much for understanding and supporting China #OneChina forever !!\n#hongkong is always a PART\u2026 https://t.co/WVQqHOnxz3 ,1
867,@Reuters #apple #activision #leagueoflegends #nba #hongkong #OneChina \n\nhttps://t.co/AbUerrS2Vw ,1
868,#HongKong #FreedomOfSpeech #China #OneChina https://t.co/8yormR5KZ9 ,1
869,@PDChina I understand they\u2019re believed to have been ardent supporters of the #OneChina principle. So you should probably mention that. ,1
870,\u8fc4\u4eca\u4e3a\u6b62\uff0c\u6211\u8fd8\u662f\u4e0d\u4f1a\u52a0\u8bdd\u9898\u3002#OneChina ,1
871,The establishment of diplomatic ties between China and the Solomon Islands based on the #OneChina principle conform\u2026 https://t.co/kYC5bXEUdo ,1
872,@Crazychi4 @HoustonRockets I jin pig. Your leader. We set fire to Morey job like body in tiennamen square. #OneChina ,1
873,@Blizzard_Ent I jin pig. Head of China communist party. I killed by dark elf in WoW classic. Remove class dark elf or #OneChina declare war ,1
874,One CHINA.  HK is one part of CHINA \U0001f1e8\U0001f1f3#OneChina\nSupport  @Blizzard_Ent \n#Bizzard ,1
875,@dmorey\n \n@NBA\n \n@TilmanJFertitta\n \n@HoustonRockets\n #OneChina https://t.co/UPASZV2UgX ,1
876,@dmorey Learn more about the history of your own country and respect the history of CHINA.\nread more lessTwitter\u2026 https://t.co/peaBrjhqu4 ,1
877,@Theo60284120 @dmorey #nmsl \uff0cHuston Rockets shall never go into any cities of China unless your resignation\uff01\n\n#ONECHINA\n#FireMorey ,1
878,"Mobs-terrorists again making rumours about hk police sexual harassing arrested rioters.  But the ""victims"" never sh\u2026 https://t.co/46V0brpENh ",1
879,"It is hilarious that some mob supporters refused to believe that their so-called ""heros"" do attack innocent citizen\u2026 https://t.co/4MhS92rljo ",1
880,#supportHKpolice ,1
881,@jumematic @SolomonYue 0 killed by police. 1 taxi driver murdered by demonstrators. #SupportHKPolice #supportHKLaw #NoToViolence ,1
882,"@Phyllis33602244 #SupportHongKongPolice There just doing there job, if you want to complain go to the higher ups ",1
883,@davidpaulk #supporthongkongpolice ,1
884,"the 1st hashtag is actually saying \u201csupporthongkongpolice\u201d\n\nsupport them to destroy public facilities, to beat citi\u2026 https://t.co/54oqgUxBPH ",1
885,Little Lying Marco^s one of the architects of the #HongKongRiot. I guess he just realized how his second failed cou\u2026 https://t.co/722FQGKtAG ,1
886,\u9999\u6e2f\u5605\u547d\u904b\uff0c\u53ef\u4ee5\u53c3\u52a0\u4e0b\u6708\u5340\u8b70\u6703\u9078\u8209\u7d50\u679c.... #HongKongRiot ,1
887,#HongKongProtest #HongKongRioters #HongKonger #HongKongRiot #HongKongWay #hongkongdemocracy #hongkongviolence\u2026 https://t.co/VWI2iWNVpv ,1
888,#hongkongriot #HongKongRioters ,1
889,#hk #hongkongriot #HKprotests https://t.co/LT6geHVfm3 ,1
890,@WalterW23814571 @claire_Beletoil @HillaryClinton #supportChina how funny but also incredibly sad how midguided hke\u2026 https://t.co/mryAkvNfSU ,1
891,@lqj101 @Lionmountains1 \u4ec0\u4e48\u53eb\u7ef4\u62a4\u5171\u4ea7\u515a\u7684\u6743\u5229\uff1f\u96be\u9053\u8fd9\u4e9b\u66b4\u5f92\u5929\u5929\u6253\u7838\u62a2\u70e7\u4f60\u770b ,1
892,@passilveune \u544a\u8bc9\u90a3\u4e9b\u9999\u6e2f\u7684\u66b4\u5f92\uff0c\u6211\u4eec\u7528\u4e0d\u7740\u7ba1\u4f60\u7684\u8bc9\u6c42\u662f\u4e0d\u662f\u5408\u7406\uff0c\u53ea\u898 ,1
893,@SuiBianXiaoGe @Tianyaer1 \u6211\u5c31\u770b\u5230\u66b4\u5f92\u6253\u4eba\u3002\u6e2f\u94c1\u505c\u8fd0\u662f\u600e\u4e48\u56de\u4e8b\uff1f\u5404\u5904\u7684\u88ab\u7838\u5e97\u94 ,1
894,@IAmSherlocked_B @43FTuanBXovTjIF \u6211\u770b\u9999\u6e2f\u8fd9\u5e2e\u4eba\u8fd8\u4e0d\u5982\u6050\u6016\u5206\u5b50\uff01\u6050\u6016\u5206\u5b50\u662f\u4f24\u5bb3\u5916\u56fd\u ,1
895,@IAmSherlocked_B \u4f60\u8bf4\u7684\u6839\u672c\u4e0d\u5bf9\uff01\u4ec0\u4e48\u53eb\u4e3b\u52a8\u5265\u593a\u4ed6\u4eba\u8ffd\u6c42\u81ea\u7531\u7684\u6743\u5229\uff1f\u81ea\u7531\ ,1
896,@NiceJerryLou @Huipdef @Steven16919253 \u54b1\u4eec\u5c31\u8bf4\u8bf4\u9999\u6e2f\u8fd9\u4e2a\u4e8b\uff0c\u662f\u4e0d\u662f\u66b4\u529b\uff0c\u53ea\u8981\u662f\u66b4\u529b\u884c\u4 ,1
897,@POfW8373 @oneChinaone @JackWu70442694 @Chinese_XU @18_685814 @ChineseWSJ \u662f\u5440\uff0c\u51e1\u662f\u7ed9\u4eba\u6d17\u8111\u7684\uff0c\u8ba9\u4eba\u7528\u610f\u8bc6\u5f62\u60 ,1
898,@POfW8373 @oneChinaone @JackWu70442694 @Chinese_XU @18_685814 @ChineseWSJ \u9996\u5148\uff0c\u5f88\u591a\u4e1c\u897f\u90fd\u662f\u88ab\u5938\u5927\u7684\uff01\u800c\u4e14\u770b\u4e ,1
899,@NiceJerryLou @Huipdef @Steven16919253 \u6211\u4e0d\u662f\u515a\u5458\uff0c\u4f46\u6211\u5c31\u652f\u6301\u5171\u4ea7\u515a\u4e86\u53c8\u5982\u4f55\uff1f\u96be\u9053\u6211\u50cf\u4 ,1
900,@ohmyccoh @PorkKabeb @tdtw \u5bf9\u4e0d\u8d77\uff0c\u6211\u4eec\u4e2d\u56fd\u4eba\u8fd8\u89c9\u5f97\u7f8e\u56fd\u4eba\u652f\u6301\u66b4\u5f92\u662f\u5165\u4e86\u4e0d\u80dc\u4e4b\u5 ,1
901,@JoeBake54865931 @PorkKabeb \u7f8e\u56fd\u6709\u5e95\u7ebf\uff0c\u4e2d\u56fd\u5c31\u6ca1\u6709\uff1f\u4e2d\u56fd\u4eba\u8bb2\u7a76\u62ff\u4eba\u5fc3\u6bd4\u81ea\u5fc3\uff0c\u591a\u ,1
902,@PorkKabeb \u4eba\u7c7b\u90fd\u662f\u516c\u5e73\u7684\uff0c\u4ed6\u4eec\u53ef\u4ee5\u652f\u6301\u9999\u6e2f\u66b4\u4e71\uff0c\u6211\u4eec\u4e3a\u4ec0\u4e48\u4e0d\u80fd\u652f\u6301\ ,1
903,@wangjia99092424 @xxx_fee \u9999\u6e2f\u8fd9\u5e2e\u66b4\u5f92\uff0c\u4e00\u90e8\u5206\u662f\u5f97\u5230\u94b1\u7684\u548c\u5229\u76ca\u7684\uff0c\u4e00\u90e8\u5206\u662f\u88ab\u95 ,1
904,@megoarisa_ \u8bf4\u4e00\u4e0b\u6211\u7684\u770b\u6cd5\uff0c\u9996\u5148\u6700\u4e0d\u8ba9\u6211\u63a5\u53d7\u7684\uff0c\u5c31\u662f\u9999\u6e2f\u793a\u5a01\u8005\u7684\u66b4\u529b ,1
905,@fordistralia @he75615196 @oneChinaone @protoss0330 @Jianyu_Mao @VOAChinese \u4ed6\u652f\u6301\u7684\u662f\u9999\u6e2f\u66b4\u5f92\uff0c\u4ed6\u652f\u6301\u7684\u662f\u9999\u6e2f\u ,1
906,@fordistralia @Jianyu_Mao @protoss0330 @VOAChinese \u9547\u538b64\u662f\u4e2d\u5171\u6700\u5927\u7684\u6b63\u4e49\uff0c\u5171\u548c\u56fd\u548c\u4eba\u6c11\u5fc5\u987b\u751f\u6240\ ,1
907,@fordistralia @protoss0330 @Jianyu_Mao @VOAChinese \u9547\u538b64\u662f\u4e2d\u5171\u6700\u5927\u7684\u6b63\u4e49\uff0c\u5171\u548c\u56fd\u548c\u4eba\u6c11\u5fc5\u987b\u751f\u6240\ ,1
908,@HKvigilance \u9999\u6e2f\u89e3\u5bc6\u7f51\u7ad9\uff0c\u8ba9\u9999\u6e2f\u66b4\u5f92\u65e0\u5904\u9041\u5f62\u3002\n\n#HongKong #HongKongRioters #HongKongriots #\u9999\u6e2f  #\u9 ,1
909,\u9999\u6e2f\u89e3\u5bc6\u7f51\u7ad9\uff0c\u8ba9\u9999\u6e2f\u66b4\u5f92\u65e0\u5904\u9041\u5f62\u3002\n\uff08\u8bf4\u597d\u7684\u8a00\u8bba\u81ea\u7531\u5462\uff1f\u4e0d\u8ba9\u62 ,1
910,RT @oneChinaone: @WANGLIN1998 @baotong1932 @kimckimc12345 \u82f1\u7f8e\u8b66\u5bdf\u6bb4\u6253\u793a\u5a01\u8005\uff0c\u4ed6\u4eec\u53eb\u7ef4\u6301\u79e9\u5e8f\uff1b\u9999\u6e2f\u ,1
911,@oneChinaone @symonshuang @BinbLiao @M20835058 @Ip72Man @SolomonYue \U0001f923\u4f60\u544a\u8a34\u6211\uff0c\u4e94\u5927\u8a34\u6c42\uff0c\u54ea\u500b\u8aaa\u7368\u7acb\uff0c\u54ea ,1
912,@symonshuang @BinbLiao @M20835058 @Ip72Man @SolomonYue \u653f\u6cbb\u56e0\u7d20\u6703\u5f71\u97ff\u91d1\u878d\u5e02\u5834\u6ce2\u52d5\uff0c\u73fe\u5728\u7684\u60c5\u6cc1\u662f\uff0 ,1
69,@QiaoMoo @UK_Donkey \u9019\u672c\u4f86\u5c31\u662f\u559c\u6b61\u8b8a\u76f8\u4fb5\u7565\uff01\u5148\u6d3eCIA\u3001\u90aa\u6559\u3001\u9322\u57f9\u990a\u5167\u5978\uff0c\u5343\u65b9\ ,1
70,@oneChinaone @worldtruthvideo @xzg32876805 @Joy37754464 @xfYpjEp2WK3tGlh \U0001f923\u897f\u65b9\u6c92\u6709\u633a\uff0c\u9019\u672c\u4f86\u5c31\u662f\u559c\u6b61\u8b8a\u76f8\u4fb5\ ,1
71,@6JyhP3oHb2dNhXT @ipe7ah3TwZhGKhC \u73b0\u5728\u5728\u9999\u6e2f\u7684\u66b4\u4e71\u5206\u5b50\uff0c\u6709\u591a\u5c11\u662f\u771f\u7684\u6c11\u4e3b\u4eba\u58eb\uff1f\u6211\u770b\u ,1
72,@ReiEnshin @222Taoist \u4e00\u5f00\u59cb\u7684\u90a3\u4e9b\u4eba\uff0c\u5f88\u591a\u4e5f\u662f\u88ab\u5ffd\u60a0\u4e86\uff01\u8c01\u90fd\u77e5\u9053\uff0c\u73b0\u5728\u9999\u6e2f\u ,1
73,@IAmSherlocked_B \u6211\u770b\u662f\u4f60\u4eec\u6ca1\u6709\u641e\u6e05\u695a\uff01\u4eba\u5bb6\u5e76\u6ca1\u6709\u8bf4911\u548c\u9999\u6e2f\u4e8b\u4ef6\u7684\u5185\u5bb9\u6216\u60 ,1
74,@IAmSherlocked_B \u6211\u4eec\u662f\u4e2d\u56fd\u4eba\uff0c\u96be\u9053\u4e0d\u652f\u6301\u4e2d\u56fd\u8fd8\u652f\u6301\u7f8e\u56fd\uff1f\u56fd\u5bb6\u548c\u4eba\u90fd\u662f\u8981\ ,1
75,@durgeeda @IAmSherlocked_B \u6211\u4e0d\u77e5\u9053\u4f60\u662f\u771f\u4e0d\u660e\u767d\u8fd8\u662f\u6545\u610f\u88c5\u50bb\u3002\u73b0\u5728\u5168\u7403\u7684\u4e00\u4e2a\u5927\u9 ,1
76,@POfW8373 @oneChinaone @JackWu70442694 @Chinese_XU @18_685814 @ChineseWSJ \u4e94\u56db\u8fd0\u52a8\uff0c\u90a3\u662f\u56e0\u4e3a\u56fd\u5bb6\u7684\u5229\u76ca\u53d7\u5230\u635f\u5b ,1
77,@NiceJerryLou @Huipdef @Steven16919253 \u4ec0\u4e48\u53eb\u5148\u5165\u4e3a\u4e3b\uff1f\u6211\u544a\u8bc9\u4f60\uff0c\u4e00\u5f00\u59cb\uff0c\u6211\u867d\u7136\u4f5c\u4e3a\u4e00\u5 ,1
78,@NiceJerryLou @Huipdef @Steven16919253 \u4f60\u597d\u597d\u770b\u770b\u81ea\u5df1\u7684\u53d1\u8a00\uff0c\u4f60\u5f53\u6211\u4eec\u773c\u778e\uff1f\u8fd8\u4ec0\u4e48\u53cd\u5171\uf ,1
79,@POfW8373 @JackWu70442694 @Chinese_XU @18_685814 @ChineseWSJ \u4f60\u4eec\u7f8e\u56fd\u662f\u7f8e\u56fd\uff0c\u7f8e\u56fd\u4eba\u5982\u679c\u89c4\u5b9a\uff0c\u8c01\u8981\u662f\u5bf ,1
80,@PorkKabeb \u771f\u5b9e\u9738\u9053\u5440\uff01\u662f\u4e0d\u662f\u7f8e\u56fd\u4eba\u89c9\u5f97\u8c01\u8fc7\u7684\u597d\uff0c\u8c01\u5c31\u8fc7\u7684\u597d\uff1f\u4f60\u6709\u4ec0\ ,1
81,@DavidDa25346593 @PorkKabeb \u8fd9\u4e2a\u548c\u7f8e\u56fd\u771f\u7684\u6bd4\u4e0d\u4e86\u3002\u9999\u6e2f\u662f\u4e2d\u56fd\u7684\u4e00\u90e8\u5206\uff0c\u662f\u4e2d\u56fd\u81ea\u ,1
82,@megoarisa_ \u7b2c\u4e8c\u70b9\uff0c\u5c31\u662f\u6211\u4f5c\u4e3a\u4e00\u540d\u4e2d\u56fd\u516c\u6c11\uff0c\u81ea\u7136\u5e0c\u671b\u4e2d\u56fd\u5f3a\u5927\u3002\u5982\u679c\u4e00 ,1
83,@BJsNGFSdpfoGI4v \u73b0\u5728\u7684\u9999\u6e2f\uff0c\u8bdd\u8bed\u6743\u7b2c\u4e00\u7684\u662f\u82f1\u7f8e\u548c\u5176\u8d70\u72d7\uff0c\u7b2c\u4e8c\u662f\u4e00\u5e2e\u8d8a\u5357\ ,1
84,@JEbzTK71VEyGJw7 @Expelliarmus666 \u3010\u88ab\u4e2d\u7f8e\u4e24\u4e2a\u5ba3\u4f20\u90e8\u641e\u7684\u7cbe\u795e\u5206\u88c2\u7684\u4e2d\u56fd\u4eba\u3011\n\u4e2d\u5ba3\u90e8\u53ea ,1
85,@AHQuTBMhWVMjQqG @KChan99887946 @protoss0330 @mo_ciq @lipyqearbte @a56527765 @VOAChinese \u3010\u88ab\u4e2d\u7f8e\u4e24\u4e2a\u5ba3\u4f20\u90e8\u641e\u7684\u7cbe\u795e\u5206\u88c2\ ,1
86,@diqiDwE8fHTxva0 @mo_ciq @dgSDmAstmmJA9Dj @cn_from @VOAChinese \u3010\u88ab\u4e2d\u7f8e\u4e24\u4e2a\u5ba3\u4f20\u90e8\u641e\u7684\u7cbe\u795e\u5206\u88c2\u7684\u4e2d\u56fd\u4eba\u3 ,1
87,@mAUkdz6CFi2HC4e @mo_ciq @BernPress @KChan99887946 @AHQuTBMhWVMjQqG @protoss0330 @lipyqearbte @a56527765\u2026 https://t.co/PmkcpmZIor ,1
88,@yuepangwan1 @LoveOneChina @Ed4Yk0yXzOPtpNE @PDChina 1911\u5e74\u5341\u6708\u5341\u65e5\u6b66\u660c\u8d77\u4e49\u50ac\u751f\u4e86\u4e2d\u534e\u6c11\u56fd\uff0c\u4ece\u8fd9\u4e00\u5 ,1
89,@LightWingLL @PDChina \u4e2d\u7f8e\u8d38\u6613\u534f\u5b9a\u4e0d\u7b7e\u4e5f\u7f62\uff0c\u7b7e\u4e86\u4e5f\u662f\u767d\u7b7e\u3002NBA\u56e0\u7ecf\u7406\u7eaf\u5c5e\u4e2a\u4eba\u5bf ,1
90,@protoss0330 @mo_ciq @he75615196 @oneChinaone @Jianyu_Mao @VOAChinese \u3010\u8521\u82f1\u6587\uff1a\u62d2\u7edd\u4e00\u56fd\u4e24\u5236\u662f\u53f0\u6e7e\u6700\u5927\u5171\u8bc6\u ,1
91,@tyunicheng @RRCfvTFTDCJkxYs @fuszcast @PDChina \u3010\u53f6\u8000\u5143\uff1a\u6297\u8bae\u6c11\u4f17\u201c\u7389\u77f3\u4ff1\u711a\u201d\u5fc3\u6001\u4e0b\uff0c\u60f3\u501f\u5317 ,1
92,@fuszcast @RRCfvTFTDCJkxYs @tyunicheng @PDChina \u3010\u53f6\u8000\u5143\uff1a\u6297\u8bae\u6c11\u4f17\u201c\u7389\u77f3\u4ff1\u711a\u201d\u5fc3\u6001\u4e0b\uff0c\u60f3\u501f\u5317 ,1
93,@fuszcast @tyunicheng @PDChina \u3010\u53f6\u8000\u5143\uff1a\u6297\u8bae\u6c11\u4f17\u201c\u7389\u77f3\u4ff1\u711a\u201d\u5fc3\u6001\u4e0b\uff0c\u60f3\u501f\u5317\u4eac\u6b66\u529 ,1
94,@davyxuximin1 @Joshua39787246 @PDChina \u3010\u53f6\u8000\u5143\uff1a\u6297\u8bae\u6c11\u4f17\u201c\u7389\u77f3\u4ff1\u711a\u201d\u5fc3\u6001\u4e0b\uff0c\u60f3\u501f\u5317\u4eac\u6 ,1
3946,@OneChinaWatcher @robert_spalding That^s a good one.  Sad but so true.  What ultimately happens to #HongKong may be\u2026 https://t.co/gKbmEcWz1f ,1
4077,"More detail analysis of attempt to murder policeman, burn him alive &amp; steal his gun. #HKprotests #HKriots\u2026 https://t.co/6YDjw7MQve ",1
4078,RT @Herbie65773161: An evidence that #HKriotPolice violence against arrested #HKprotesters \n\n#HKers\n#Revolt\n#FightForFreedom \n#StandwithHon\u2026 ,1
4017,"More violence by protesters, HK rioters before a riot #stophkriots #ShameOnYou #HKriots #ProtesterBrutality\u2026 https://t.co/rRQJKZptjA ",1
3998,@SpeakerPelosi Is this the kind of freedom of expression you are talking about? \n#HongKongProtests\u2026 https://t.co/srITwoH9LO ,1
3999,"#HongKongRioters looted a mobile phone shop. Well, so much for #FightForFreedom #FightForDemocracy Just a bunch of\u2026 https://t.co/zYPJC6Reja ",1
507,"#SupportMulan Liu Yifei is an American citizen, yes, but her family and career is in China. I wouldn\u2019t surprised if\u2026 https://t.co/klnA4IIAHj ",1
508,#SupportMulan People haven\u2019t noticed that so many chinese celebrities posted the exact same thing at the same time\u2026 https://t.co/b3QTwC5mxn ,1
509,"RT @GURUAN7828: #supporthongkongpolice #hongkong #supportmulan #MulanBoycott #mulan #liuyifei This is what you call \u201cpeaceful demonstrator""\u2026 ",1
510,\U0001f49e\U0001f49e #Mulan #liuyifei #SupportMulan #supportliuyifei #crystalliu  #\uc720\uc5ed\ube44 #\u5289\u4ea6\u83f2 #\u5218\u4ea6\u83f2 #\u82b1\u6728\u5170 #\u82b1\u6728\u862 ,1
511,Sweet\U0001f609#Mulan #liuyifei #SupportMulan #supportliuyifei #crystalliu  #\uc720\uc5ed\ube44 #\u5289\u4ea6\u83f2 #\u5218\u4ea6\u83f2 #\u82b1\u6728\u5170 #\u82b1\u6728\u862d #L\u ,1
512,\u90b9\u96e8 zouyu (film:the third way of love) #Mulan #liuyifei #SupportMulan #supportliuyifei #crystalliu  #\uc720\uc5ed\ube44 #\u5289\u4ea6\u83f2 #\u5218\u4ea6\u83f2\u2026 https ,1
513,\U0001f496\U0001f496#Mulan #liuyifei #SupportMulan #supportliuyifei #crystalliu  #\uc720\uc5ed\ube44 #\u5289\u4ea6\u83f2 #\u5218\u4ea6\u83f2 #\u82b1\u6728\u5170 #\u82b1\u6728\u862d ,1
514,#Mulan #liuyifei #SupportMulan #supportliuyifei #crystalliu  #\uc720\uc5ed\ube44 #\u5289\u4ea6\u83f2\n@disneystudios @Disney @yifei_cc https://t.co/GnGw3kjqXJ ,1
515,RT @neo_jefe: #SupportHongKongPolice \n#supportchina\n#fucktwitter\n#hongkongriot\n#SupportMulan\nYou may close my account now. https://t.co/Yb8\u2026 ,1
516,RT @JiaLi22011314: Shame on Twitter and Facebook to block the voice from Chinese mainland people. They call this \u201cliberty of speech\u201d? How i\u2026 ,1
517,#LeBronJames\n#LIHKGrioter\n#SupportLeBronJames \u2764\n#HKRioters https://t.co/UmsqJ5KGmX ,1
518,#LeBronJames \n#LIHKGrioters \n#SupportLeBronJames \n#HKRioters https://t.co/M1sE38Xuzk ,1
